ID;TIPOID;NOMBRE;TIPOMIEMBRO;
77184;CC;andrea ;Estudiante;
80059;CC;vittorio;Estudiante;
73275;CC;Julian;Estudiante;
74671;CC;Sofia ;Estudiante;
72936;CC;nicolas;Egresado;
75164;CC;vicky;Egresado;
80522;CC;angelica;Egresado;
81926;CC;jaime;Estudiante;
75782;CC;mariana;Estudiante;
81292;CC;angelica;Estudiante;
77752;CC;lucho;Estudiante;
80846;CC;camila ;Egresado;
72299;CC;andrei;Egresado;
72297;CC;Sofia ;Estudiante;
76636;CC;daniel;Egresado;
77043;CC;Aura;Profesor;
80468;CC;pedro;Estudiante;
81237;CC;lucho;Profesor;
80061;CC;mariana;Profesor;
76893;CC;Hannah;Profesor;
76818;CC;camila ;Estudiante;
80116;CC;maurizio;Estudiante;
75940;CC;santiago;Estudiante;
81547;CC;maurizio;Estudiante;
73080;CC;mariana;Estudiante;
72325;CC;andres;Estudiante;
80804;CC;Claudia;Estudiante;
72491;CC;Julian;Estudiante;
81740;CC;andrei;Estudiante;
78136;CC;gabriel;Estudiante;
80039;CC;gabriel;Estudiante;
78840;CC;gabriel;Estudiante;
78487;CC;Valentina;Estudiante;
78014;CC;Maicol;Profesor;
82002;CC;valeria;Estudiante;
73708;CC;vicky;Estudiante;
78793;CC;mathias;Egresado;
75017;CC;Catherine;Estudiante;
78378;CC;valeria;Profesor;
73892;CC;juan;Estudiante;
77153;CC;andres;Estudiante;
81707;CC;victoria;Estudiante;
80449;CC;nicolas;Estudiante;
75547;CC;Aura;Egresado;
77125;CC;mariana;Estudiante;
81760;CC;nicolas;Estudiante;
73907;CC;Claudia;Estudiante;
73133;CC;pablo;Estudiante;
73357;CC;pedro;Estudiante;
76416;CC;pablo;Profesor;
81512;CC;victoria;Profesor;
82062;CC;andrea ;Profesor;
76817;CC;valeria;Egresado;
72551;CC;Valentina;Estudiante;
81727;CC;Cristina;Profesor;
75653;CC;violeta;Estudiante;
77161;CC;nicolas;Egresado;
80843;CC;andrea ;Egresado;
80160;CC;Juliana;Estudiante;
73980;CC;Valentina;Egresado;
73897;CC;Aura;Estudiante;
78124;CC;pablo;Egresado;
73081;CC;Valentina;Estudiante;
75090;CC;andrea ;Estudiante;
80237;CC;Silvana;Estudiante;
74340;CC;Juliana;Egresado;
74567;CC;Cristina;Estudiante;
77047;CC;daniel;Profesor;
75081;CC;Maria;Estudiante;
78396;CC;sabastian;Profesor;
76630;TI;vicky;Egresado;
81688;CC;Hannah;Estudiante;
77491;CC;nicolas;Profesor;
78921;CC;Sofia ;Estudiante;
80416;CC;santiago;Estudiante;
81225;CC;vicky;Egresado;
81172;CC;Cristina;Profesor;
79826;CC;sabastian;PersonaEvento;
80462;CC;jorge;Estudiante;
75647;CC;santiago;Profesor;
79888;CC;andres;Egresado;
78206;CC;Maria;Estudiante;
77571;CC;jose;Estudiante;
75089;CC;juan;Profesor;
73758;CC;sabastian;Estudiante;
78030;CC;Julian;Egresado;
76339;CC;daniel;Profesor;
81957;CC;andrei;Egresado;
76646;CC;santiago;Egresado;
78091;CC;angelica;Estudiante;
72640;CC;violeta;Egresado;
76797;CC;andres;Estudiante;
75655;TI;nicolas;Egresado;
77283;TI;Silvana;Estudiante;
78272;CC;Aura;Estudiante;
77952;CC;jaime;Profesor;
72619;CC;nicolas;Estudiante;
77441;CC;juan;Estudiante;
81188;CC;victoria;Profesor;
81811;CC;mariana;Estudiante;
73377;CC;mathias;Estudiante;
80746;CC;Maria;Estudiante;
74911;CC;Claudia;Estudiante;
75533;CC;vicky;Estudiante;
80194;CC;Julian;Estudiante;
75359;CC;camila ;Estudiante;
80793;CC;vittorio;Estudiante;
81843;CC;pablo;Estudiante;
77382;CC;violeta;Egresado;
75648;CC;nicolas;Profesor;
73030;CC;jose;Estudiante;
73998;CC;andrea ;Egresado;
75084;CC;daniel;Estudiante;
77394;CC;juan;Estudiante;
72725;CC;pablo;Egresado;
72868;CC;vittorio;Estudiante;
73422;CC;violeta;Estudiante;
75687;CC;jose;Egresado;
78297;CC;Nelly ;Egresado;
81634;CC;vittorio;Estudiante;
75752;CC;Sofia ;Estudiante;
80775;CC;gabriel;Estudiante;
76367;CC;sabastian;Estudiante;
78146;CC;sabastian;Estudiante;
76549;CC;jaime;Egresado;
79880;CC;Maicol;PersonaEvento;
81861;CC;maurizio;Estudiante;
78009;CC;Silvana;Estudiante;
73675;CC;nicolas;Estudiante;
74496;CC;Aura;Estudiante;
80939;CC;sabastian;Profesor;
82029;CC;valeria;Estudiante;
74011;CC;juan;Estudiante;
74522;CC;Claudia;Estudiante;
81624;CC;Maria;Egresado;
79863;CC;lucho;Estudiante;
79310;CC;camila ;Estudiante;
77485;CC;Catherine;Estudiante;
81815;CC;mariana;Estudiante;
74243;CC;lucho;Profesor;
73888;CC;angelica;Estudiante;
77578;CC;andrea ;Estudiante;
75504;CC;nicolas;Estudiante;
76564;CC;jaime;Egresado;
82083;CC;Cristina;Estudiante;
73918;CC;pablo;Egresado;
74265;CC;Juliana;Estudiante;
81168;CC;violeta;Estudiante;
77245;CC;jose;Estudiante;
80096;CC;maurizio;Estudiante;
77383;CC;Catherine;PersonaEvento;
81025;CC;daniel;Profesor;
72622;CC;Silvana;Profesor;
78790;CC;gabriel;Estudiante;
81535;CC;angelica;Estudiante;
73252;CC;jaime;Profesor;
76154;CC;camila ;PersonaEvento;
79083;CC;andres;Estudiante;
74884;CC;Valentina;Estudiante;
76829;CC;camila ;Estudiante;
80680;CC;santiago;Estudiante;
79969;CC;Maria;Egresado;
75331;CC;angelica;Estudiante;
73772;CC;angelica;Estudiante;
80325;CC;valeria;Egresado;
81723;CC;vicky;Estudiante;
73126;CC;jose;Estudiante;
76935;CC;mariana;Estudiante;
73986;CC;Claudia;Estudiante;
80686;CC;Silvana;Estudiante;
80224;CC;daniel;Estudiante;
78581;CC;victoria;Egresado;
75370;CC;andrei;Estudiante;
74927;CC;Hannah;Egresado;
74854;CC;lucho;Estudiante;
72172;TI;Nelly ;Estudiante;
81211;CC;maurizio;Profesor;
78221;CC;pedro;Profesor;
76326;CC;Nelly ;Profesor;
77101;CC;Hannah;Profesor;
73726;CC;Juliana;Profesor;
77660;CC;Nelly ;Estudiante;
81330;CC;Maria;Estudiante;
80529;CC;mathias;Profesor;
76768;CC;Maria;Egresado;
74679;CC;Catherine;Estudiante;
79141;CC;Maria;Estudiante;
78542;CC;Cristina;Egresado;
72932;CC;camila ;Egresado;
79218;CC;Catherine;Estudiante;
77390;CC;violeta;Estudiante;
75195;CC;mariana;Estudiante;
80579;CC;juan;Estudiante;
75328;CC;Catherine;Estudiante;
76657;CC;jaime;Estudiante;
72598;TI;vittorio;Egresado;
81525;CC;Juliana;Profesor;
77059;CC;Cristina;Egresado;
74721;CC;Silvana;Estudiante;
74240;CC;andrea ;Estudiante;
73979;CC;andrea ;Profesor;
79713;CC;mathias;Profesor;
72225;CC;jose;Profesor;
74961;CC;nicolas;Profesor;
77472;CC;lucho;Estudiante;
80967;CC;mathias;Egresado;
72149;CC;vicky;Estudiante;
79176;CC;angelica;Estudiante;
76948;CC;gabriel;Profesor;
74702;CC;sabastian;Egresado;
78698;CC;Maicol;Estudiante;
76085;CC;pablo;Estudiante;
75282;CC;Maria;Profesor;
75567;CC;daniel;Egresado;
73489;CC;Juliana;Estudiante;
72833;CC;pablo;Estudiante;
75458;CC;violeta;Profesor;
74171;CC;jaime;Egresado;
77239;CC;Juliana;Profesor;
76469;CC;vicky;Egresado;
74296;CC;Claudia;Estudiante;
79528;CC;pedro;Egresado;
79037;CC;Nelly ;Estudiante;
72353;CC;Nelly ;Estudiante;
79382;CC;mathias;Estudiante;
75423;CC;gabriel;Estudiante;
73671;CC;daniel;Estudiante;
73947;CC;Nelly ;Estudiante;
72549;CC;Catherine;Estudiante;
81988;CC;sabastian;Estudiante;
78293;CC;Maria;Estudiante;
79886;CC;nicolas;Profesor;
75632;TI;nicolas;Estudiante;
73903;CC;santiago;Estudiante;
76944;CC;Silvana;Estudiante;
76083;CC;jorge;Profesor;
74291;CC;santiago;Estudiante;
77148;CC;Hannah;Profesor;
74973;CC;pablo;Profesor;
73577;CC;daniel;Egresado;
79167;CC;jorge;Estudiante;
76704;CC;Juliana;Estudiante;
79143;CC;sabastian;Estudiante;
78844;CC;juan;Estudiante;
79315;CC;camila ;Estudiante;
73655;CC;Catherine;Estudiante;
79139;CC;santiago;Profesor;
77389;CC;jose;Estudiante;
72935;CC;Maria;Estudiante;
76264;CC;mariana;Estudiante;
72332;CC;daniel;Estudiante;
76815;CC;andrei;Estudiante;
79695;CC;Cristina;Estudiante;
80163;CC;Sofia ;Profesor;
76487;CC;jorge;Profesor;
79392;CC;jorge;Egresado;
82030;CC;pablo;Profesor;
75859;CC;maurizio;Egresado;
79278;CC;santiago;Estudiante;
72648;CC;jorge;Egresado;
72242;CC;sabastian;Profesor;
79630;CC;Valentina;Egresado;
82088;CC;sabastian;Egresado;
75005;CC;Maicol;Egresado;
80291;CC;jorge;Egresado;
77063;CC;sabastian;Estudiante;
76128;TI;daniel;Estudiante;
75140;CC;vittorio;Egresado;
78104;CC;Maicol;Estudiante;
74451;CC;Aura;Estudiante;
72489;CC;gabriel;Estudiante;
77453;CC;pedro;Profesor;
81050;CC;Hannah;Egresado;
74297;CC;Claudia;Estudiante;
73826;CC;pablo;Estudiante;
78558;CC;Nelly ;Estudiante;
73646;CC;lucho;Estudiante;
80152;CC;andrei;Estudiante;
73387;CC;Aura;Estudiante;
79866;CC;Julian;Estudiante;
73507;CC;victoria;Profesor;
73292;CC;mathias;Estudiante;
72777;CC;daniel;Estudiante;
78671;CC;Maria;Profesor;
73965;CC;andrea ;Egresado;
73626;CC;juan;Estudiante;
77409;CC;vicky;Estudiante;
77982;CC;Maria;Estudiante;
79626;CC;jaime;Estudiante;
81912;CC;Silvana;Estudiante;
80541;CC;jaime;Egresado;
80644;CC;jorge;Estudiante;
82013;CC;nicolas;Profesor;
74667;CC;Maicol;Profesor;
78822;CC;Maicol;Estudiante;
73588;CC;victoria;Estudiante;
79447;CC;Julian;Egresado;
72454;CC;Silvana;Estudiante;
80139;CC;Cristina;Egresado;
75635;CC;camila ;Egresado;
79160;CC;valeria;Estudiante;
73622;CC;jaime;Estudiante;
78349;CC;daniel;Estudiante;
80388;CC;andrei;Profesor;
73590;CC;jose;Estudiante;
72373;CC;violeta;Estudiante;
81167;CC;valeria;Estudiante;
75741;CC;nicolas;Estudiante;
79758;TI;lucho;Estudiante;
77012;CC;violeta;Egresado;
72193;CC;Claudia;Estudiante;
78298;CC;Juliana;Estudiante;
80065;CC;andrei;Egresado;
79845;CC;sabastian;PersonaEvento;
78307;CC;mariana;Estudiante;
80877;CC;Valentina;Estudiante;
76193;CC;Catherine;Profesor;
77179;CC;pedro;Estudiante;
72368;CC;andrea ;Profesor;
74836;CC;juan;Profesor;
73905;CC;Silvana;Estudiante;
76138;CC;violeta;Profesor;
76125;CC;andrei;Estudiante;
73102;CC;Maria;Estudiante;
81481;CC;jaime;Estudiante;
78890;CC;lucho;Profesor;
72740;CC;vittorio;Estudiante;
80812;CC;Maria;Estudiante;
77891;CC;Maria;Estudiante;
75617;CC;Nelly ;Profesor;
79414;CC;jorge;Estudiante;
77626;CC;jaime;Profesor;
80093;CC;lucho;Egresado;
72916;CC;Maria;Estudiante;
73217;CC;pedro;Estudiante;
73403;CC;gabriel;Estudiante;
74848;CC;Julian;Estudiante;
77083;CC;Maria;Estudiante;
77645;CC;andres;Estudiante;
73478;CC;Sofia ;Estudiante;
73808;CC;andres;Estudiante;
81372;CC;pedro;Estudiante;
75638;CC;Maicol;Estudiante;
72516;CC;andrei;Estudiante;
77638;CC;Maria;Estudiante;
76236;CC;Cristina;Profesor;
81435;CC;maurizio;Estudiante;
73137;CC;jorge;Estudiante;
76988;CC;angelica;Estudiante;
78376;CC;Claudia;Estudiante;
72465;CC;Catherine;Profesor;
78998;CC;juan;Estudiante;
78970;CC;nicolas;Estudiante;
81425;CC;pedro;Estudiante;
72948;CC;Nelly ;Estudiante;
75100;CC;mariana;Estudiante;
79217;CC;santiago;Estudiante;
76006;CC;Silvana;Estudiante;
80548;CC;victoria;Estudiante;
81450;CC;gabriel;Estudiante;
79320;TI;camila ;Estudiante;
73768;CC;sabastian;Estudiante;
78703;CC;mathias;Estudiante;
78775;CC;andres;Estudiante;
72839;CC;Julian;Profesor;
74035;CC;angelica;Estudiante;
74544;CC;daniel;Estudiante;
75356;CC;Valentina;Estudiante;
78253;CC;nicolas;Estudiante;
73416;CC;sabastian;Estudiante;
73361;CC;andres;Estudiante;
78182;CC;andres;Estudiante;
81899;CC;victoria;Estudiante;
77725;CC;Maria;Estudiante;
79249;TI;Aura;Estudiante;
77010;CC;andres;Profesor;
78169;CC;Juliana;Estudiante;
77598;CC;pablo;Estudiante;
73424;TI;Maria;Estudiante;
75432;CC;juan;Estudiante;
79775;CC;jose;Estudiante;
76256;CC;andres;Estudiante;
77201;CC;nicolas;Estudiante;
79862;CC;victoria;Estudiante;
80130;CC;Hannah;Egresado;
80124;CC;Aura;Profesor;
78740;CC;andrea ;Estudiante;
79221;CC;Catherine;Egresado;
75517;CC;sabastian;Profesor;
75444;CC;violeta;Egresado;
74334;CC;jaime;Egresado;
80603;CC;jaime;Estudiante;
81516;TI;Julian;Profesor;
80125;CC;gabriel;Estudiante;
72655;CC;valeria;Estudiante;
75908;CC;Silvana;Estudiante;
75339;CC;Maria;Profesor;
75290;CC;Catherine;Egresado;
77430;CC;valeria;Estudiante;
80687;CC;Silvana;Estudiante;
73553;CC;mathias;Estudiante;
81825;CC;jose;Profesor;
80212;CC;nicolas;Egresado;
73336;CC;gabriel;Estudiante;
72230;CC;Maria;Estudiante;
80798;CC;gabriel;Estudiante;
75603;CC;camila ;Estudiante;
74843;CC;valeria;Estudiante;
75762;CC;Maicol;Egresado;
74497;CC;Silvana;Profesor;
75642;CC;jaime;PersonaEvento;
81069;CC;sabastian;Estudiante;
76269;CC;santiago;Profesor;
81616;CC;Claudia;Estudiante;
78688;CC;andrei;Estudiante;
79571;CC;maurizio;Egresado;
80689;CC;mariana;Estudiante;
73798;CC;Julian;Egresado;
75599;CC;Maicol;Egresado;
80289;CC;daniel;Estudiante;
78756;CC;andres;Estudiante;
76891;CC;pedro;Estudiante;
74606;CC;sabastian;Estudiante;
73447;CC;violeta;Estudiante;
79076;CC;Julian;Estudiante;
80318;CC;mathias;Estudiante;
76865;CC;andrea ;Estudiante;
75513;CC;mariana;Profesor;
79982;CC;Silvana;Estudiante;
74781;CC;Cristina;Estudiante;
73049;CC;andres;Estudiante;
79858;CC;angelica;Egresado;
75590;CC;Cristina;Estudiante;
73791;CC;Julian;Profesor;
74659;CC;Valentina;Estudiante;
74989;CC;pedro;Estudiante;
80966;CC;Maria;Estudiante;
76550;CC;jaime;Estudiante;
73921;CC;lucho;Estudiante;
78273;CC;pedro;Estudiante;
75998;CC;valeria;Estudiante;
73718;CC;camila ;Estudiante;
76295;CC;juan;Profesor;
72267;CC;andrei;Estudiante;
79957;CC;Maicol;Egresado;
76588;CC;andres;Estudiante;
79747;CC;Maicol;Egresado;
75793;CC;nicolas;Estudiante;
80545;CC;valeria;Estudiante;
81272;CC;andrea ;Estudiante;
78699;CC;Silvana;Egresado;
73949;CC;Juliana;Profesor;
77637;CC;mathias;Profesor;
73741;CC;nicolas;Estudiante;
78155;CC;vittorio;Egresado;
75862;CC;Julian;Estudiante;
77824;CC;jose;Estudiante;
73079;CC;Silvana;Estudiante;
78331;CC;mariana;Profesor;
73920;CC;andrea ;Estudiante;
74657;CC;camila ;Estudiante;
72977;CC;Nelly ;Estudiante;
79321;CC;jose;Estudiante;
77708;CC;juan;Profesor;
73372;CC;vittorio;Estudiante;
79581;CC;angelica;Estudiante;
72920;CC;maurizio;Profesor;
81980;CC;Catherine;Estudiante;
78056;CC;Silvana;Profesor;
79154;CC;Nelly ;Estudiante;
78782;CC;juan;Egresado;
76671;CC;angelica;Estudiante;
81925;CC;Silvana;Estudiante;
77011;CC;santiago;Egresado;
76468;CC;juan;Estudiante;
80058;CC;Valentina;Estudiante;
76925;CC;Sofia ;Profesor;
76101;CC;pedro;Estudiante;
81386;CC;Aura;Egresado;
72900;CC;sabastian;Estudiante;
79917;CC;valeria;Egresado;
78912;CC;angelica;Estudiante;
80348;CC;Maria;Estudiante;
78846;CC;vittorio;Estudiante;
78693;CC;mariana;Profesor;
79098;CC;pedro;Estudiante;
77246;CC;jorge;Estudiante;
73334;CC;maurizio;Estudiante;
72117;CC;Catherine;Estudiante;
80712;CC;Catherine;Estudiante;
73976;CC;Silvana;Estudiante;
76940;CC;Julian;Estudiante;
72460;CC;jose;Estudiante;
74955;CC;jaime;Estudiante;
74288;CC;valeria;Estudiante;
78011;CC;pedro;Estudiante;
77529;CC;andrea ;Egresado;
76927;CC;valeria;Estudiante;
74892;CC;santiago;Estudiante;
79266;CC;Sofia ;Estudiante;
81252;CC;victoria;Estudiante;
77458;CC;violeta;Profesor;
74259;CC;jose;Estudiante;
81208;CC;Silvana;Estudiante;
74545;CC;Juliana;Estudiante;
77989;CC;valeria;Estudiante;
73569;CC;violeta;Estudiante;
74603;CC;nicolas;Profesor;
75960;CC;camila ;Estudiante;
80858;CC;valeria;Estudiante;
76449;CC;santiago;Estudiante;
81909;CC;victoria;Estudiante;
72215;CC;Claudia;Estudiante;
76771;CC;Catherine;Egresado;
73737;CC;vittorio;Egresado;
72742;CC;Maicol;Estudiante;
80787;CC;Juliana;Egresado;
74996;CC;camila ;Egresado;
80134;CC;victoria;Estudiante;
72880;CC;gabriel;Estudiante;
78643;CC;violeta;Estudiante;
77939;CC;Nelly ;Estudiante;
79480;CC;mathias;Egresado;
77820;CC;pablo;Estudiante;
74563;CC;andrei;Estudiante;
73148;CC;pedro;Profesor;
77942;CC;andrei;Estudiante;
77527;CC;Catherine;Egresado;
74405;CC;Maria;Egresado;
74914;CC;sabastian;Estudiante;
75157;CC;Catherine;Egresado;
80200;TI;andrea ;Estudiante;
80466;CC;Juliana;Profesor;
72110;CC;pablo;Estudiante;
72153;CC;vittorio;Profesor;
74360;CC;nicolas;Egresado;
80671;CC;maurizio;Estudiante;
77494;CC;andrei;Estudiante;
78367;CC;mariana;Egresado;
77166;CC;lucho;Estudiante;
76357;CC;pablo;Estudiante;
77053;CC;victoria;Estudiante;
77231;CC;Silvana;Estudiante;
75812;CC;daniel;Estudiante;
72954;CC;maurizio;Estudiante;
81587;CC;Maicol;Profesor;
75133;CC;Maicol;Profesor;
81408;CC;jaime;Egresado;
74105;CC;Hannah;Estudiante;
74078;CC;juan;Estudiante;
76993;CC;valeria;Profesor;
75284;CC;vittorio;Profesor;
75196;CC;Silvana;Estudiante;
80398;CC;andrei;Estudiante;
75113;CC;Maicol;Egresado;
79328;CC;santiago;Profesor;
81077;CC;andrea ;Profesor;
80871;CC;Cristina;Estudiante;
73096;CC;Maria;Estudiante;
72756;CC;jose;Estudiante;
75040;CC;angelica;Estudiante;
79243;CC;jose;PersonaEvento;
79922;CC;jose;Estudiante;
79536;CC;camila ;Estudiante;
81287;CC;jose;Estudiante;
77948;CC;maurizio;Estudiante;
73213;CC;pablo;Egresado;
79340;CC;mathias;Profesor;
73323;TI;Claudia;Egresado;
79952;CC;nicolas;Estudiante;
74099;CC;camila ;Profesor;
79996;CC;jaime;Egresado;
75389;CC;vicky;Estudiante;
76905;CC;valeria;Estudiante;
80893;CC;juan;Estudiante;
76384;CC;victoria;Egresado;
80752;CC;Nelly ;Estudiante;
80587;CC;Maicol;Estudiante;
77264;CC;valeria;Estudiante;
78585;TI;angelica;Estudiante;
75957;CC;violeta;Egresado;
76348;CC;daniel;Profesor;
73470;CC;Maria;Estudiante;
79923;CC;mariana;Profesor;
81356;CC;victoria;Estudiante;
77815;CC;Maicol;Estudiante;
80756;CC;Juliana;Estudiante;
73091;CC;gabriel;Egresado;
81171;CC;nicolas;Estudiante;
78252;CC;juan;Egresado;
75029;CC;vicky;Estudiante;
77223;CC;Nelly ;Egresado;
73112;CC;Valentina;Estudiante;
81878;CC;mathias;Profesor;
81004;CC;Maria;Profesor;
73220;CC;andres;Estudiante;
81493;CC;lucho;Estudiante;
78463;CC;juan;Estudiante;
75938;CC;Cristina;Estudiante;
72879;CC;pablo;Estudiante;
76587;CC;jaime;Profesor;
80580;CC;Julian;Estudiante;
77993;CC;pedro;Estudiante;
72947;CC;mariana;Estudiante;
76717;CC;mariana;Estudiante;
73941;CC;Julian;Egresado;
79120;CC;pedro;Estudiante;
74669;CC;jose;Egresado;
72503;CC;angelica;Profesor;
76572;CC;Juliana;Estudiante;
78443;CC;Sofia ;Egresado;
80153;CC;Juliana;Estudiante;
79193;CC;mariana;Estudiante;
79215;CC;Juliana;Estudiante;
72418;CC;Nelly ;Estudiante;
77100;CC;Juliana;Estudiante;
72691;CC;Valentina;Profesor;
80920;CC;Cristina;Estudiante;
77304;CC;gabriel;Estudiante;
79521;CC;Aura;Estudiante;
81264;CC;maurizio;PersonaEvento;
77093;CC;lucho;Estudiante;
82091;CC;jose;Profesor;
77988;CC;Cristina;Estudiante;
75717;CC;santiago;Estudiante;
77964;CC;andrei;Profesor;
74399;CC;andrei;Estudiante;
79961;CC;mariana;Egresado;
77919;CC;vittorio;Estudiante;
75768;CC;maurizio;Estudiante;
80250;CC;valeria;Egresado;
76960;CC;daniel;Profesor;
81871;CC;jorge;Estudiante;
73784;CC;Valentina;Estudiante;
82011;CC;Silvana;Estudiante;
74577;CC;Hannah;Profesor;
80507;CC;jaime;Estudiante;
80717;CC;pablo;Estudiante;
75588;CC;violeta;Profesor;
78295;CC;gabriel;Estudiante;
73360;CC;Claudia;Profesor;
79106;CC;maurizio;Profesor;
80302;CC;valeria;Estudiante;
77481;CC;santiago;Estudiante;
79163;CC;santiago;Profesor;
75747;CC;andrei;Estudiante;
76016;CC;victoria;Egresado;
81977;CC;andres;Egresado;
81570;CC;juan;Estudiante;
73375;CC;angelica;Estudiante;
75106;CC;Juliana;Estudiante;
78073;CC;Claudia;Egresado;
77758;CC;Aura;Estudiante;
80205;CC;angelica;Estudiante;
78244;CC;andres;Estudiante;
76991;CC;pedro;Estudiante;
80084;CC;jorge;Estudiante;
77884;CC;pablo;Estudiante;
73479;CC;maurizio;Egresado;
72901;CC;Sofia ;Profesor;
73787;CC;Sofia ;Egresado;
72912;CC;jaime;Estudiante;
81608;CC;andres;Profesor;
77812;TI;Claudia;Estudiante;
81097;CC;camila ;Estudiante;
73846;CC;Maria;Profesor;
76349;CC;jaime;Estudiante;
73207;CC;pablo;Estudiante;
80359;CC;violeta;Profesor;
79205;CC;mariana;Estudiante;
76736;CC;valeria;Estudiante;
76807;CC;Maria;Egresado;
73085;CC;mariana;Profesor;
78258;CC;jaime;Profesor;
72413;CC;andrei;Estudiante;
76478;CC;mathias;PersonaEvento;
80835;CC;andres;Estudiante;
79122;CC;juan;Estudiante;
80984;CC;juan;Estudiante;
76662;CC;juan;Estudiante;
75464;CC;pedro;Egresado;
72098;CC;Juliana;Egresado;
75209;CC;jorge;Estudiante;
75966;CC;maurizio;Estudiante;
82081;CC;Juliana;Profesor;
76808;CC;maurizio;Estudiante;
73587;CC;valeria;Estudiante;
76691;CC;Catherine;Profesor;
80997;CC;violeta;Estudiante;
81233;CC;Maicol;Estudiante;
79466;CC;jaime;Profesor;
80467;CC;Valentina;Estudiante;
73248;CC;daniel;Profesor;
74285;CC;Hannah;Estudiante;
79097;CC;camila ;Estudiante;
77754;CC;Maria;Profesor;
78888;CC;mariana;Estudiante;
77916;CC;daniel;Estudiante;
72808;CC;Nelly ;Estudiante;
76265;CC;Claudia;Estudiante;
75842;CC;Catherine;Estudiante;
77960;CC;gabriel;Estudiante;
75477;CC;Silvana;Estudiante;
80363;CC;maurizio;Egresado;
74946;CC;Cristina;Estudiante;
73508;CC;Cristina;Egresado;
76380;TI;jose;Estudiante;
72842;CC;Hannah;Estudiante;
76526;CC;daniel;Estudiante;
72609;CC;daniel;Estudiante;
80989;TI;santiago;Egresado;
72940;CC;valeria;Estudiante;
76890;CC;Juliana;Estudiante;
74986;CC;mariana;Estudiante;
75471;CC;Catherine;Estudiante;
72468;CC;Valentina;Egresado;
72452;CC;Gustavo;Egresado;
76301;CC;camila ;Estudiante;
72736;CC;mathias;Profesor;
80648;CC;andres;Egresado;
78619;CC;santiago;Estudiante;
79958;CC;andres;Egresado;
72279;CC;Nelly ;Egresado;
81536;CC;pablo;Estudiante;
77421;CC;angelica;Estudiante;
74029;CC;lucho;Profesor;
77413;CC;Maria;Estudiante;
77224;CC;valeria;Estudiante;
81385;CC;Juliana;Estudiante;
77885;CC;valeria;Estudiante;
80512;CC;violeta;Estudiante;
75669;CC;Cristina;Egresado;
78938;CC;juan;Estudiante;
73317;CC;jose;Egresado;
80790;CC;sabastian;Estudiante;
80515;CC;maurizio;Profesor;
78105;CC;Gustavo;PersonaEvento;
79073;CC;valeria;Estudiante;
79640;CC;pedro;Estudiante;
77060;CC;pablo;Estudiante;
78968;CC;lucho;Egresado;
73226;CC;Maria;Estudiante;
80210;CC;Hannah;Estudiante;
77035;CC;victoria;Estudiante;
80921;CC;maurizio;Egresado;
78403;CC;violeta;Profesor;
81431;CC;Maicol;Estudiante;
80526;CC;andrea ;Estudiante;
80101;CC;camila ;Profesor;
76358;CC;andrea ;Profesor;
81485;CC;santiago;Estudiante;
78401;CC;jose;Estudiante;
73259;CC;andrei;Estudiante;
78394;CC;nicolas;Estudiante;
77726;CC;Sofia ;Estudiante;
76505;CC;victoria;Profesor;
76966;CC;mathias;Profesor;
72983;CC;lucho;Estudiante;
74992;CC;Aura;Egresado;
79173;CC;Claudia;Estudiante;
81322;TI;nicolas;Profesor;
73117;CC;Catherine;Estudiante;
72998;CC;pablo;Estudiante;
78575;CC;Sofia ;Estudiante;
77480;CC;Claudia;Estudiante;
73963;CC;jose;Profesor;
79317;CC;Maria;Estudiante;
77004;CC;Silvana;Estudiante;
77015;CC;Catherine;Estudiante;
73099;CC;Sofia ;Estudiante;
75824;CC;Juliana;Estudiante;
73746;CC;Juliana;Estudiante;
82000;CC;Julian;Profesor;
76276;CC;Maria;Estudiante;
75127;CC;maurizio;Egresado;
72281;CC;valeria;Egresado;
81654;CC;pedro;Profesor;
78173;CC;Maria;Egresado;
75649;CC;Julian;Profesor;
74817;TI;valeria;Egresado;
74888;CC;mariana;Estudiante;
76599;TI;juan;Estudiante;
78614;CC;Maria;Estudiante;
73942;CC;pedro;Egresado;
72463;CC;nicolas;Egresado;
73555;CC;nicolas;Estudiante;
80719;CC;Sofia ;Estudiante;
79052;CC;camila ;Egresado;
81699;CC;vittorio;Estudiante;
76099;CC;Silvana;Estudiante;
76885;CC;maurizio;Estudiante;
80378;CC;jorge;Estudiante;
78620;CC;lucho;Estudiante;
78835;CC;vittorio;PersonaEvento;
81469;CC;andrea ;Estudiante;
75887;CC;angelica;Estudiante;
81685;CC;Catherine;Estudiante;
72249;CC;Hannah;Estudiante;
77377;CC;vicky;Estudiante;
74300;CC;jorge;Profesor;
77910;CC;Catherine;Egresado;
72969;CC;violeta;Egresado;
72973;CC;daniel;Profesor;
81235;CC;Maicol;Estudiante;
72284;CC;andrei;Estudiante;
81894;CC;angelica;Estudiante;
77784;CC;sabastian;Egresado;
78784;CC;Valentina;Estudiante;
77159;TI;Sofia ;Estudiante;
79144;CC;daniel;Estudiante;
73129;CC;Maria;Estudiante;
75927;CC;jose;Estudiante;
77968;TI;Aura;Egresado;
76843;CC;victoria;Profesor;
79887;CC;Sofia ;Profesor;
73541;CC;valeria;Estudiante;
78872;CC;Maicol;Estudiante;
80944;CC;jorge;Estudiante;
81458;CC;valeria;Estudiante;
